,bid,ask,relative spread
5117.5,72.04,72.07,0.00041634862257979217
5122.5,72.04000000000002,72.07,0.00041634862257979217
5127.5,72.04,72.07,0.00041634862257979217
5132.5,72.03999999999999,72.07,0.00041634862257979217
5137.5,72.04,72.07076220979201,0.00042692385321400287
5142.5,72.04000000000002,72.07999999999998,0.0005550929780737169
5147.5,72.04000000000002,72.07999999999998,0.000555092978073717
5152.5,72.04,72.073959023616,0.00047127784057850966
5157.5,72.04,72.06750928639998,0.0003817865809779935
5162.5,72.04,72.07,0.00041634862257979217
5167.5,72.04,72.07,0.0004163486225797921
5172.5,72.04,72.07000000000001,0.0004163486225797921
5177.5,72.04,72.07,0.0004163486225797921
5182.5,72.04,72.07,0.0004163486225797921
5187.5,72.04,72.07,0.0004163486225797922
5192.5,72.04,72.07,0.00041634862257979217
5197.5,72.04,72.07,0.00041634862257979217
5202.5,72.04,72.07,0.00041634862257979217
5207.5,72.04,72.07,0.0004163486225797921
5212.5,72.04,72.07,0.0004163486225797922
5217.5,72.04,72.07,0.00041634862257979217
5222.5,72.04000000000002,72.07000000000001,0.00041634862257979217
5227.5,72.04,72.07,0.00041634862257979217
5232.5,72.04,72.07,0.00041634862257979217
5237.5,72.04,72.066819158016,0.00037221011023547997
5242.5,72.04,72.065335839744,0.00035162705009337864
5247.5,72.04,72.065756043264,0.00035745794592154036
5252.5,72.02868743270399,72.062850847232,0.0004741979410866008
5257.5,72.01275684608001,72.053904667648,0.0005712327152816378
5262.5,72.00530161715201,72.05,0.0006205749502245008
5267.5,72.010996865024,72.04999999999998,0.0005414817075758086
5272.5,72.021476829184,72.05,0.0003959598225130339
5277.5,72.027103831552,72.05,0.00031783414107804846
5282.5,72.01999999999998,72.05000000000003,0.0004164642187825521
5287.5,72.01999999999998,72.05,0.00041646421878255215
5292.5,72.02046926182399,72.04999999999998,0.00040994895588165984
5297.5,72.031496723968,72.057358322688,0.00035896672471144125
5302.5,72.04,72.063503548928,0.0003262015208758855
5307.5,72.04085554739201,72.06999999999998,0.00040447344224411576
5312.5,72.04706943846399,72.07000000000001,0.0003182233084044356
5317.5,72.03999999999999,72.07,0.0004163486225797921
5322.5,72.04,72.07,0.00041634862257979217
5327.5,72.04703687936,72.06999999999998,0.00031867523571458065
5332.5,72.048843559936,72.073906667008,0.00034780092457454973
5337.5,72.04,72.08,0.0005550929780737169
5342.5,72.03005216665599,72.07328688230399,0.0006000515181376135
5347.5,72.02,72.06,0.0005552470849528909
5352.5,72.02,72.06,0.0005552470849528909
5357.5,72.012050306048,72.05246340966399,0.0005610415357556047
5362.5,72.018345905664,72.05,0.0004394329647432745
5367.5,72.01477842073601,72.05000000000001,0.0004889710432231977
5372.5,72.013666783232,72.05,0.0005044072362347404
5377.5,72.019976991744,72.05,0.0004167837113142318
5382.5,72.013906440192,72.05000000000001,0.0005010793608456721
5387.5,72.01,72.05,0.0005553241704844098
5392.5,72.01,72.05,0.0005553241704844097
5397.5,72.01,72.05000000000001,0.0005553241704844098
5402.5,72.01997238732798,72.05751346380801,0.0005211216524267135
5407.5,72.02000000000001,72.06,0.0005552470849528909
5412.5,72.027453661184,72.062596596736,0.0004877922804590584
5417.5,72.032291995648,72.07,0.0005233522167574651
5422.5,72.04,72.079309462528,0.0005455121604240005
5427.5,72.050557243392,72.086584183808,0.0004999017438425783
5432.5,72.06,72.09,0.00041623309053071293
5437.5,72.054726313472,72.09,0.0004894228236988002
5442.5,72.05,72.09,0.0005550159567088422
5447.5,72.05,72.09,0.0005550159567088422
5452.5,72.05050172518399,72.09,0.000548052870801916
5457.5,72.06000000000002,72.09,0.0004162330905307129
5462.5,72.067967558144,72.09,0.00030567237570456896
5467.5,72.06748926259199,72.096480690688,0.0004022003606778445
5472.5,72.06650214912,72.1,0.00046471278944102844
5477.5,72.06,72.1,0.000554938956714651
5482.5,72.06,72.1,0.0005549389567146511
5487.5,72.06,72.1,0.0005549389567146511
5492.5,72.05999999999999,72.1,0.000554938956714651
5497.5,72.06,72.1,0.000554938956714651
5502.5,72.06843448832,72.107361254912,0.0005399880961861041
5507.5,72.07052636364801,72.11000000000001,0.0005475589795729173
5512.5,72.06077336012801,72.11,0.0006828941571468817
5517.5,72.056864093696,72.10155787827202,0.0006200656493783921
5522.5,72.06,72.1,0.000554938956714651
5527.5,72.061392898048,72.1,0.0005356106008196234
5532.5,72.06999999999998,72.1,0.00041617534854687015
5537.5,72.06863676723198,72.09948424192001,0.0004279405757265522
5542.5,72.04223886080003,72.08836174080001,0.0006400154498210733
5547.5,72.04,72.08631428352,0.0006426879411318052
5552.5,72.04,72.08,0.0005550929780737169
5557.5,72.04,72.08,0.0005550929780737169
5562.5,72.03257156454399,72.072002004992,0.0005472450514625047
5567.5,72.02893899520001,72.06,0.0004311374746326977
5572.5,72.03,72.06,0.00041640641265877073
5577.5,72.02577225216,72.06,0.0004751047478983464
5582.5,72.040327796736,72.07477285478399,0.00047801948473216
5587.5,72.044684764672,72.081356465152,0.0005088850242835797
5592.5,72.05000000000001,72.09,0.0005550159567088422
5597.5,72.05,72.09,0.0005550159567088423
5602.5,72.05000000000001,72.09,0.0005550159567088421
5607.5,72.05,72.09,0.0005550159567088422
5612.5,72.04677160448,72.08683725056,0.0005559514981715826
5617.5,72.03999999999999,72.08,0.0005550929780737169
5622.5,72.04,72.08000000000001,0.0005550929780737169
5627.5,72.040030823424,72.07999999999998,0.0005546651423846417
5632.5,72.05000000000001,72.08920552857597,0.0005439946432856312
5637.5,72.05,72.08816185241601,0.0005295162344666906
5642.5,72.040650425856,72.08069015039999,0.0005556390475501071
5647.5,72.0425842304,72.08,0.000519223309801021
5652.5,72.05,72.08,0.0004162908485395287
5657.5,72.04115443968001,72.08,0.0005390691094734403
5662.5,72.04892212838399,72.086518362624,0.0005216779921161731
5667.5,72.05,72.08973259161601,0.000551306331009274
5672.5,72.05,72.09,0.0005550159567088422
5677.5,72.05000000000001,72.083927700992,0.0004707779230367039
5682.5,72.04999999999998,72.080243389952,0.0004196672782813831
5687.5,72.05,72.081832531456,0.00044171266098526465
5692.5,72.05,72.08,0.0004162908485395288
5697.5,72.05,72.08,0.0004162908485395287
5702.5,72.05,72.07999999999998,0.0004162908485395287
5707.5,72.05,72.08,0.0004162908485395287
5712.5,72.05000000000001,72.08,0.00041629084853952867
5717.5,72.05,72.08,0.0004162908485395287
5722.5,72.04999999999998,72.08,0.0004162908485395287
5727.5,72.05,72.08,0.0004162908485395288
5732.5,72.05,72.08,0.0004162908485395288
5737.5,72.04999999999998,72.08,0.0004162908485395287
5742.5,72.05,72.08,0.0004162908485395287
5747.5,72.05,72.08,0.0004162908485395287
5752.5,72.05,72.08,0.0004162908485395287
5757.5,72.05,72.08,0.0004162908485395287
5762.5,72.05330969344,72.082670092288,0.00040739885825331705
5767.5,72.06,72.09,0.00041623309053071293
5772.5,72.05999999999999,72.089879048192,0.0004145551852174459
5777.5,72.06,72.083152677888,0.00032124353772120147
5782.5,72.06,72.08,0.0002775079783543225
5787.5,72.06,72.07999999999998,0.0002775079783543225
5792.5,72.06,72.087015335424,0.0003748282977192773
5797.5,72.06,72.08744828108799,0.00038083434129973026
5802.5,72.05999999999999,72.09,0.00041623309053071293
5807.5,72.06,72.09,0.00041623309053071293
5812.5,72.06,72.089570440192,0.00041027401727557634
5817.5,72.05847195955201,72.08075710207999,0.0003092189408184673
5822.5,72.04497653964799,72.08000000000001,0.00048601754798834854
5827.5,72.058109338112,72.08087755263999,0.0003159209855334276
5832.5,72.050008697344,72.08999999999999,0.0005548952524760063
5837.5,72.023702393344,72.06650385919998,0.0005940968545684081
5842.5,72.01243517593599,72.055568417792,0.0005987894256428874
5847.5,72.02000000000001,72.06,0.0005552470849528909
5852.5,72.02,72.06,0.0005552470849528909
5857.5,72.02470450688,72.059998020608,0.0004899019245802375
5862.5,72.03436681881601,72.06,0.0003557856215181452
5867.5,72.04839480832001,72.071002340864,0.0003137338199991598
5872.5,72.05,72.08,0.0004162908485395287
5877.5,72.049285294592,72.08,0.00042621111180152384
5882.5,72.049006095872,72.08,0.0004300864494914436
5887.5,72.056124612096,72.09279746355202,0.0005088142250193789
5892.5,72.05,72.09000000000002,0.0005550159567088423
5897.5,72.05,72.08999999999999,0.0005550159567088421
5902.5,72.05550457036799,72.09,0.00047862195143380835
5907.5,72.06,72.09,0.000416233090530713
5912.5,72.050901369344,72.09,0.0005425064946042854
5917.5,72.059983881216,72.09,0.0004164567916350005
5922.5,72.06,72.09,0.00041623309053071293
5927.5,72.06,72.09,0.00041623309053071293
5932.5,72.06,72.09,0.00041623309053071293
5937.5,72.06,72.09,0.00041623309053071293
5942.5,72.06681666355199,72.10965441484798,0.0005942190374896012
5947.5,72.076386285056,72.11,0.0004662558776685246
5952.5,72.07223500492799,72.11,0.0005238525462551972
5957.5,72.06999999999998,72.11,0.0005548619780830385
5962.5,72.07,72.11000000000001,0.0005548619780830385
5967.5,72.07,72.10999999999999,0.0005548619780830384
5972.5,72.06557694412798,72.105620538368,0.0005555006199598973
5977.5,72.06,72.1,0.0005549389567146511
5982.5,72.069528447488,72.10896412416,0.0005470391979968444
5987.5,72.07,72.11,0.0005548619780830385
5992.5,72.07,72.108155838464,0.0005292859233082207
5997.5,72.07,72.11,0.0005548619780830384
6002.5,72.07565916159999,72.11362548582399,0.0005266179738467576
6007.5,72.07999999999998,72.11260203929601,0.000452199424506414
6012.5,72.079989466112,72.104335583232,0.00033770589522173696
6017.5,72.053515704832,72.093210499072,0.000550755502853168
6022.5,72.047706512896,72.087710035968,0.0005550824953121021
6027.5,72.03999999999999,72.07999999999998,0.0005550929780737169
6032.5,72.04454361548802,72.083170265088,0.0005360061642476552
6037.5,72.041691259904,72.08167261542401,0.0005548213060086225
6042.5,72.045880428032,72.08520468889598,0.0005456732735858543
6047.5,72.05000000000001,72.09,0.0005550159567088422
6052.5,72.05559427839998,72.095003922944,0.0005467843042803352
6057.5,72.06,72.1,0.000554938956714651
6062.5,72.06655289344,72.10393545984,0.0005185882090357626
6067.5,72.05599104256,72.09601036697597,0.0005552378979994607
6072.5,72.04615671961601,72.08621673216001,0.0005558780828126609
6077.5,72.04000000000002,72.07999999999998,0.0005550929780737169
6082.5,72.03999999999999,72.08,0.0005550929780737169
6087.5,72.04061597644801,72.081197317632,0.0005631528949625883
6092.5,72.033247949824,72.073475488256,0.0005583015289884062
6097.5,72.01877987788802,72.05972248371201,0.0005683393075900952
6102.5,72.01,72.05,0.0005553241704844098
6107.5,72.01717508095999,72.05635179264,0.0005438430297180464
6112.5,72.01188981606401,72.05402009907199,0.000584874279757438
6117.5,72.01,72.05,0.00055532417048441
6122.5,72.020679312384,72.05532212275199,0.00048089286161239836
6127.5,72.02797735168001,72.068559926272,0.0005632696223419678
6132.5,72.03000000000002,72.05899495679999,0.0004024581346634279
6137.5,72.00534466764799,72.04490975795201,0.0005493307831680309
6142.5,72.0,72.041186490368,0.0005718700088255737
6147.5,71.99999999999999,72.04339412224002,0.0006025124150846978
6152.5,72.00645703987199,72.04899859456,0.0005906288081050907
6157.5,72.01,72.05,0.0005553241704844098
6162.5,72.01,72.05,0.00055532417048441
6167.5,72.006818284032,72.046304780288,0.0005482211624033733
6172.5,72.0,72.03999999999999,0.0005554012774230248
6177.5,72.0,72.04,0.0005554012774230248
6182.5,72.0,72.03960839423999,0.0005499649515071422
6187.5,71.99999999999999,72.03159158681598,0.00043867226290106716
6192.5,72.0,72.038462529024,0.0005340578903602095
6197.5,72.0,72.039969456128,0.0005549772631211725
6202.5,72.0,72.04,0.0005554012774230248
6207.5,72.0,72.04,0.0005554012774230248
6212.5,72.000144734208,72.040912098304,0.0005660513379983206
6217.5,72.006610872832,72.05000000000001,0.0006023921080077526
6222.5,72.01249337139198,72.05032836608001,0.0005252583859511805
6227.5,72.02674218700798,72.06340286515201,0.0005088574919179254
6232.5,72.02386205747199,72.06214236620801,0.0005313542658700126
6237.5,72.02106749952,72.062313496576,0.0005725287624175945
6242.5,72.02000000000001,72.063127685632,0.0005986479776287507
6247.5,72.01999999999998,72.06246266777599,0.0005894199502654944
6252.5,72.01045815091202,72.049375328768,0.0005402908335097738
6257.5,72.01,72.03999999999999,0.00041652204095801645
6262.5,72.00999999999999,72.047786657792,0.0005246025093002973
6267.5,72.014698990592,72.054135437824,0.0005474668012275361
6272.5,72.02,72.06,0.0005552470849528909
6277.5,72.02,72.06,0.0005552470849528909
6282.5,72.02,72.059622830592,0.0005500126198054822
6287.5,72.02,72.06,0.0005552470849528909
6292.5,72.01999999999998,72.05341084416,0.0004638008916410701
6297.5,72.01999999999998,72.05999999999999,0.000555247084952891
6302.5,72.02,72.06,0.0005552470849528909
6307.5,72.026196921856,72.06360499404799,0.0005192328034383522
6312.5,72.031641987072,72.0673001856,0.0004949121279456105
6317.5,72.03999999999999,72.07911427072,0.000542803984264143
6322.5,72.03999999999999,72.08000000000001,0.0005550929780737169
6327.5,72.04,72.08,0.0005550929780737172
6332.5,72.04,72.08,0.0005550929780737169
6337.5,72.04,72.076167853056,0.0005019241022833909
6342.5,72.04,72.071646380544,0.00043919122332729157
6347.5,72.04,72.07190273279998,0.0004427479661810973
6352.5,72.04,72.07,0.00041634862257979217
6357.5,72.03999999999999,72.073118633984,0.000459617908792953
6362.5,72.04000000000002,72.08,0.0005550929780737169
6367.5,72.04,72.08,0.0005550929780737169
6372.5,72.04000000000002,72.07003249100799,0.000416799416976221
6377.5,72.04,72.067069556736,0.00037568473332248183
6382.5,72.0320060928,72.06,0.0003885652532524186
6387.5,72.02816446105601,72.06,0.00044189115875947467
6392.5,72.03,72.06,0.0004164064126587707
6397.5,72.03100478975999,72.06000000000002,0.00040245778031387135
6402.5,72.04,72.06,0.0002775850104093826
6407.5,72.0430779392,72.06370706534399,0.0002863018877128715
6412.5,72.04491477401601,72.08,0.0004868748681137245
6417.5,72.03363224576,72.074064728064,0.0005611424846222604
6422.5,72.03,72.069049591808,0.0005419818138240862
6427.5,72.03,72.06,0.0004164064126587708
6432.5,72.026345442304,72.06,0.00046714653740379637
6437.5,72.01999999999998,72.06,0.0005552470849528909
6442.5,72.028825452032,72.058308260864,0.0004092354743212386
6447.5,72.02999999999999,72.06000000000002,0.00041640641265877073
6452.5,72.03,72.06,0.0004164064126587708
6457.5,72.02802663321602,72.06,0.0004438047697561036
6462.5,72.01915231232,72.05295620096001,0.00046926221003327573
6467.5,72.01679633664,72.05,0.00046095027272641405
6472.5,72.01831376025599,72.04999999999998,0.0004398793357235111
6477.5,72.01,72.04955868927999,0.0005491986837125298
6482.5,72.010951676416,72.05,0.0005421091963682565
6487.5,72.01154498048001,72.05,0.0005338705790011104
6492.5,72.02,72.05,0.0004164642187825521
6497.5,72.02,72.05,0.00041646421878255215
6502.5,72.02,72.05,0.00041646421878255215
6507.5,72.02,72.05,0.00041646421878255215
6512.5,72.02,72.05,0.00041646421878255204
6517.5,72.02,72.05000000000001,0.0004164642187825521
6522.5,72.01384957440001,72.05,0.0005018689989587242
6527.5,72.01748571392,72.05,0.00045137758314590573
6532.5,72.02,72.05,0.00041646421878255204
6537.5,72.02112622643197,72.05027958988799,0.000404707843546335
6542.5,72.02993316096,72.05999999999999,0.0004173344103836879
6547.5,72.03,72.06,0.0004164064126587707
6552.5,72.03,72.06000000000002,0.0004164064126587708
6557.5,72.024758073344,72.06,0.0004891856747623094
6562.5,72.02,72.06,0.0005552470849528909
6567.5,72.027121189888,72.06,0.00045637600579450093
6572.5,72.03,72.06,0.0004164064126587708
6577.5,72.03,72.06,0.0004164064126587708
6582.5,72.038927799808,72.067987441664,0.00040330606955363784
6587.5,72.04,72.07,0.0004163486225797921
6592.5,72.04,72.07,0.0004163486225797921
6597.5,72.044793290752,72.07589266943998,0.0004315738403198589
6602.5,72.05,72.08505959936,0.0004864801953904171
6607.5,72.04999999999998,72.09,0.0005550159567088422
6612.5,72.05000000000001,72.08405799987202,0.00047258549565893553
6617.5,72.05,72.08,0.0004162908485395287
6622.5,72.05,72.07488689203201,0.0003453493595307142
6627.5,72.05,72.08376036403199,0.00046845653924904035
6632.5,72.05090341324801,72.09107681587199,0.0005574141964507949
6637.5,72.06000000000002,72.09179131494399,0.0004410796796222766
6642.5,72.070589284864,72.11356626380801,0.000596119566695654
6647.5,72.087571355136,72.13494127257601,0.0006568901492374759
6652.5,72.09,72.13,0.0005547080848702266
6657.5,72.09,72.13,0.0005547080848702266
6662.5,72.09,72.132477267968,0.0005890488769930674
6667.5,72.091713568768,72.13487320524798,0.000598492967637477
6672.5,72.1,72.14440994969601,0.0006157573643546648
6677.5,72.101052174848,72.149489272832,0.0006715694679040782
6682.5,72.10999999999999,72.148014649344,0.0005270353839163911
6687.5,72.10999999999999,72.149327369216,0.0005452309594420804
6692.5,72.11,72.15,0.0005545542769999481
6697.5,72.11,72.147479939072,0.0005196237789379954
6702.5,72.10999999999999,72.14370150758401,0.0004672510397306464
6707.5,72.11,72.149198846464,0.0005434495089661099
6712.5,72.11,72.15,0.0005545542769999482
6717.5,72.11,72.14794691020799,0.0005260964535387339
6722.5,72.11000000000001,72.15,0.0005545542769999481
6727.5,72.11,72.15,0.0005545542769999482
6732.5,72.11000000000001,72.15039672576,0.0005600510281783314
6737.5,72.11,72.15,0.0005545542769999481
6742.5,72.11,72.14624053606401,0.000502444446530613
6747.5,72.11000000000001,72.14859328153601,0.0005350542731331585
6752.5,72.11,72.15,0.0005545542769999481
6757.5,72.11,72.15,0.0005545542769999481
6762.5,72.11,72.15,0.0005545542769999481
6767.5,72.11,72.14238651545601,0.00044902396852445774
6772.5,72.11,72.140451119616,0.0004221974978280106
6777.5,72.11,72.141258679808,0.00043339106835168877
6782.5,72.11000000000001,72.146302986752,0.0005033093102420894
6787.5,72.119589348352,72.156216421888,0.0005077349964313061
6792.5,72.12,72.15408813516801,0.00047254455921130805
6797.5,72.12,72.15205746176001,0.0004444013495802315
6802.5,72.11999999999999,72.15266123673601,0.00045276909874788005
6807.5,72.12,72.15063802982401,0.00042472936767782763
6812.5,72.12,72.15,0.0004158868787689906
6817.5,72.12,72.150291686912,0.00041992938303319857
6822.5,72.12,72.150623782912,0.00042453191897463664
6827.5,72.12,72.15,0.0004158868787689906
6832.5,72.12,72.15,0.00041588687876899054
6837.5,72.12,72.15,0.0004158868787689906
6842.5,72.12,72.14326006988799,0.00032246488254335487
6847.5,72.12,72.14,0.00027727713849987556
6852.5,72.12,72.131001898496,0.00015253739472052754
6857.5,72.10851054592,72.124255473664,0.00021833369468142845
6862.5,72.1,72.137831113728,0.0005245626497682222
6867.5,72.1,72.13364431718401,0.00046652300572766833
6872.5,72.09386946918399,72.129590502912,0.0004953565668784881
6877.5,72.09311902566401,72.13,0.0005114453692303191
6882.5,72.09352173721601,72.13,0.0005058595237657335
6887.5,72.1,72.13,0.00041600221867851546
6892.5,72.09635928883199,72.13015486412799,0.00046864630950522107
6897.5,72.09794086707198,72.13927146649601,0.0005730912509341147
6902.5,72.10182522828799,72.14,0.0005293176943307549
6907.5,72.10236143308799,72.14000000000001,0.0005218812506850432
6912.5,72.10000000000001,72.14000000000001,0.000554631170271856
6917.5,72.10129902028798,72.14208574208001,0.0005655259111076256
6922.5,72.11000000000001,72.14411962828801,0.0004730465997817793
6927.5,72.11,72.14,0.0004159445407279187
6932.5,72.10586326528001,72.13284811980799,0.0003741737318101679
6937.5,72.07394062233602,72.11182889011202,0.0005255511048925227
6942.5,72.06980596787199,72.110000022528,0.000557554750165875
6947.5,72.07,72.11,0.0005548619780830385
6952.5,72.07596839475201,72.116676514816,0.0005646329431307961
6957.5,72.089277982208,72.130223429632,0.0005678212337494109
6962.5,72.09000000000002,72.13000000000001,0.0005547080848702266
6967.5,72.09,72.132593071616,0.0005906555634406544
6972.5,72.09,72.132430147584,0.0005883969647529878
6977.5,72.08891622604798,72.126894003712,0.0005266786799108925
6982.5,72.09,72.13,0.0005547080848702265
6987.5,72.09959490559999,72.146451625472,0.0006496750974257128
6992.5,72.107117332992,72.14893096140801,0.0005797150974466995
6997.5,72.104782483968,72.14478059929601,0.0005545682727989603
7002.5,72.101464416768,72.145131242496,0.0006054456826164646
7007.5,72.1,72.142017556992,0.0005825964734538669
7012.5,72.1,72.140076289536,0.0005556886174777214
7017.5,72.091565593088,72.132451556352,0.0005669780582137368
7022.5,72.09,72.130096416256,0.0005560446932673857
7027.5,72.09,72.13,0.0005547080848702265
7032.5,72.09,72.130138266624,0.0005566248605090477
7037.5,72.09652603392,72.135143526912,0.0005354923396067014
7042.5,72.1,72.139940849664,0.0005538111753652594
7047.5,72.1,72.138898898432,0.0005393667146748985
7052.5,72.09999999999998,72.13429419212798,0.00047553215394301494
7057.5,72.09999999999998,72.133054418944,0.0004583453082718802
7062.5,72.098643715072,72.13770117836799,0.0005415753145715268
7067.5,72.09,72.128247401984,0.0005304086337107414
7072.5,72.09,72.13068578252799,0.0005642147837171466
7077.5,72.09,72.12600037478401,0.0004992540122847946
7082.5,72.09,72.12765251020801,0.0005221605679683037
7087.5,72.09,72.12828424601601,0.0005309194694802502
7092.5,72.09000000000002,72.13000000000001,0.0005547080848702267
7097.5,72.09,72.13,0.0005547080848702267
7102.5,72.090808052224,72.13099437260799,0.0005572848096190821
7107.5,72.1,72.137808317952,0.0005242481118178363
7112.5,72.10000000000001,72.134761586176,0.0004820115886285446
7117.5,72.10000000000001,72.13000002969599,0.00041600263035103364
7122.5,72.1,72.13,0.0004160022186785154
7127.5,72.1,72.125611263488,0.0003551531873384274
7132.5,72.10000000000001,72.11955235430402,0.0002711466557377352
7137.5,72.1,72.11,0.00013868663754254375
7142.5,72.1,72.11,0.00013868663754254375
7147.5,72.098959115264,72.110589005824,0.00016129191566991997
7152.5,72.06683351244799,72.108157197824,0.0005732498729030954
7157.5,72.05,72.09537751500801,0.0006296052415465101
7162.5,72.05671316070399,72.09725188352,0.000562436666570209
7167.5,72.06000000000002,72.10109955481599,0.0005701883112696923
7172.5,72.06,72.10128018227198,0.0005726933724806607
7177.5,72.06,72.1,0.000554938956714651
7182.5,72.066109512192,72.104014282752,0.0005258338950076901
7187.5,72.069092751872,72.10358210713599,0.00047844368745425677
7192.5,72.06698194995201,72.1,0.0004580548999760137
7197.5,72.07,72.10038726041601,0.0004215461327316596
7202.5,72.083569860608,72.129355625472,0.0006349728726278265
7207.5,72.08,72.12,0.000554785020804525
7212.5,72.07676238643198,72.12037039001598,0.0006048342437109901
7217.5,72.07,72.11341390028798,0.0006022016433340061
7222.5,72.07,72.11,0.0005548619780830385
7227.5,72.07,72.11163844812802,0.0005775819111119082
7232.5,72.07275388876799,72.115861810176,0.0005979375207987612
7237.5,72.07,72.11,0.0005548619780830385
7242.5,72.061148670464,72.102458165248,0.0005730910953540164
7247.5,72.05000000000001,72.09092529356798,0.0005678503207969644
7252.5,72.05,72.09,0.0005550159567088422
7257.5,72.05,72.09,0.0005550159567088422
7262.5,72.053375214592,72.09480372633598,0.0005748042626759452
7267.5,72.06,72.1,0.000554938956714651
7272.5,72.058599818752,72.097401862656,0.0005383333841395199
7277.5,72.058062220288,72.097847583744,0.0005519767418086142
7282.5,72.06,72.10109685247998,0.0005701508334839658
7287.5,72.06,72.09583581286401,0.0004971792383495522
7292.5,72.06000000000002,72.08535801855999,0.0003518371509322454
7297.5,72.04479065856,72.074274605568,0.0004091844634697352
7302.5,72.022150706688,72.06342569369602,0.0005729226897948212
7307.5,72.03,72.07,0.0005551700208187653
7312.5,72.03000000000002,72.07,0.0005551700208187652
7317.5,72.036468228096,72.074057292288,0.0005216698143321294
7322.5,72.04410793420801,72.08124845107199,0.0005153833685451836
7327.5,72.041889163776,72.08501609881598,0.000598456865970361
7332.5,72.03999999999999,72.08111901644799,0.0005706165452549496
7337.5,72.04,72.07999999999998,0.0005550929780737169
7342.5,72.04,72.08,0.0005550929780737169
7347.5,72.043876834816,72.084062166016,0.0005576341271405048
7352.5,72.04999999999998,72.08664054272002,0.0005084118492530579
7357.5,72.044585924096,72.083786882048,0.0005439729372063447
7362.5,72.04,72.08,0.000555092978073717
7367.5,72.03773179852801,72.07578819839999,0.000528144097969726
7372.5,72.04,72.08,0.0005550929780737169
7377.5,72.04,72.07827550924802,0.0005311666422795718
7382.5,72.03589430272001,72.07,0.00047334448629536856
7387.5,72.04,72.079372544,0.000546387380241635
7392.5,72.041389820416,72.081439779328,0.0005557753290076166
7397.5,72.058426341888,72.098614800384,0.0005575651036180471
7402.5,72.06157736652801,72.10220069017598,0.0005635714795095988
7407.5,72.075471744,72.116493957632,0.0005689927181287212
7412.5,72.08215963289601,72.12136879923202,0.000543803640710016
7417.5,72.08651181619202,72.12275773696,0.0005026852991411163
7422.5,72.07041757951998,72.11337839206399,0.0005959155801331381
7427.5,72.07,72.11165355366398,0.0005777913756414373
7432.5,72.07,72.11101884416,0.0005689900244254733
7437.5,72.07,72.111860279808,0.0005806579931844314
7442.5,72.07791545190399,72.11827510681601,0.000559788303817923
7447.5,72.08,72.12,0.000554785020804525
7452.5,72.081123265024,72.12090281983998,0.0005517199466759738
7457.5,72.08999999999999,72.12655735193599,0.0005069763986953545
7462.5,72.09,72.123327791104,0.0004621991280450077
7467.5,72.09,72.13,0.0005547080848702266
7472.5,72.08999999999999,72.124158995456,0.00047372362446148784
7477.5,72.09,72.12,0.0004160599126274341
7482.5,72.09,72.12,0.0004160599126274341
7487.5,72.09,72.119346062848,0.00040699193601879995
7492.5,72.09,72.12,0.0004160599126274341
7497.5,72.09,72.119003365376,0.00040223983919965224
7502.5,72.08999999999999,72.122273013248,0.0004475748258593083
7507.5,72.09,72.12,0.0004160599126274341
7512.5,72.09,72.120800754176,0.00042716222291925004
7517.5,72.09000000000002,72.116684255232,0.00037008134128539304
7522.5,72.09,72.11,0.00027739251040216395
7527.5,72.09,72.11,0.00027739251040216395
7532.5,72.09,72.114095192064,0.0003341794749150062
7537.5,72.09000000000002,72.11209861324801,0.0003064934351397493
7542.5,72.08337743359999,72.108109405184,0.00034305048680167196
7547.5,72.07,72.1018631936,0.00044201535260260844
7552.5,72.07,72.10273701939198,0.00045413414799202643
7557.5,72.07,72.10424906905598,0.000475104255151162
7562.5,72.07000000000001,72.105229741568,0.0004887048716879881
7567.5,72.07,72.10241694976,0.0004496952101441301
7572.5,72.07,72.101229316608,0.0004332243262465038
7577.5,72.07000000000001,72.10331365222399,0.0004621312743870063
7582.5,72.07,72.101753976832,0.0004405006620583345
7587.5,72.06999999999998,72.1,0.00041617534854687026
7592.5,72.07,72.10221529599998,0.0004468985421133448
7597.5,72.07,72.1,0.00041617534854687026
7602.5,72.06999999999998,72.1,0.00041617534854687026
7607.5,72.07,72.1,0.00041617534854687026
7612.5,72.07,72.1,0.00041617534854687026
7617.5,72.06999999999998,72.1,0.00041617534854687015
7622.5,72.079891224576,72.1,0.00027894018669469875
7627.5,72.08,72.1,0.0002774309890414207
7632.5,72.08,72.106454930432,0.0003669460380446839
7637.5,72.08,72.11808587417603,0.0005282423360159637
7642.5,72.082862304768,72.121041412096,0.0005295166553130596
7647.5,72.09,72.1312499968,0.0005720359113877102
7652.5,72.08999999999999,72.126489019904,0.0005060289875611055
7657.5,72.09,72.12137251737602,0.00043508961518281386
7662.5,72.09,72.12,0.0004160599126274341
7667.5,72.09,72.12,0.0004160599126274341
7672.5,72.09,72.12,0.0004160599126274341
7677.5,72.09,72.11163263488,0.00030003183416135205
7682.5,72.09,72.11715836928,0.0003766557576248353
7687.5,72.08999999999999,72.12,0.0004160599126274341
7692.5,72.08999999999999,72.11410429900802,0.0003343057585416563
7697.5,72.09,72.11,0.00027739251040216395
7702.5,72.09,72.11089528320001,0.0002898071699621755
7707.5,72.09,72.11,0.00027739251040216395
7712.5,72.08999999999999,72.11,0.00027739251040216395
